# Function-function interactions from GO
# GO_id1	GO_id2
GO:0016485	GO:0006508	-
GO:0016486	GO:0016485	-
GO:0016486	GO:0042445	-
GO:0016491	GO:0003824	-
GO:0016491	GO:0055114	part_of
GO:0016524	GO:0004888	-
GO:0016525	GO:0001525	negatively_regulates
GO:0016525	GO:0001525	negatively_regulates
GO:0016529	GO:0005783	-
GO:0016592	GO:0043234	-
GO:0016601	GO:0007265	-
GO:0016605	GO:0016604	-
GO:0016607	GO:0016604	-
GO:0016874	GO:0003824	-
GO:0016907	GO:0007213	part_of
GO:0017022	GO:0008092	-
GO:0017048	GO:0017016	-
GO:0017053	GO:0043234	-
GO:0017075	GO:0019905	-
GO:0017080	GO:0005272	regulates
GO:0017124	GO:0019904	-
GO:0017137	GO:0017016	-
GO:0017146	GO:0008328	-
GO:0017154	GO:0004888	-
GO:0017154	GO:0071526	part_of
GO:0017156	GO:0045055	-
GO:0017157	GO:0006887	regulates
GO:0017157	GO:0006887	regulates
GO:0017158	GO:1903305	-
GO:0017158	GO:0017156	regulates
GO:0017158	GO:0017156	regulates
GO:0017160	GO:0017016	-
GO:0017166	GO:0008092	-
GO:0018024	GO:0034968	part_of
GO:0018105	GO:0006468	-
GO:0018108	GO:0006468	-
GO:0018315	GO:0061599	has_part
GO:0019056	GO:0006355	-
GO:0019058	GO:0016032	-
GO:0019079	GO:0016032	-
GO:0019079	GO:0019058	part_of
GO:0019218	GO:0008202	regulates
GO:0019218	GO:0008202	regulates
GO:0019221	GO:0007166	-
GO:0019221	GO:0071345	part_of
GO:0019226	GO:0050877	-
GO:0019226	GO:0001508	has_part
GO:0019226	GO:0007268	has_part
GO:0019226	GO:0007154	part_of
GO:0019228	GO:0001508	-
GO:0019228	GO:0019226	part_of
GO:0019886	GO:0002495	-
GO:0019899	GO:0005515	-
GO:0019900	GO:0019899	-
GO:0019901	GO:0019900	-
GO:0019902	GO:0019899	-
GO:0019903	GO:0019902	-
GO:0019904	GO:0005515	-
GO:0019905	GO:0000149	-
GO:0019992	GO:0008289	-
GO:0021510	GO:0048513	-
GO:0021510	GO:0007417	part_of
GO:0021511	GO:0021510	part_of
GO:0021517	GO:0021510	part_of
GO:0021522	GO:0021517	part_of
GO:0021536	GO:0030900	part_of
GO:0021537	GO:0030900	part_of
GO:0021551	GO:0007417	part_of
GO:0021590	GO:0021549	part_of
GO:0021591	GO:0007420	part_of
GO:0021615	GO:0021563	part_of
GO:0021631	GO:0021554	part_of
GO:0021644	GO:0021564	part_of
GO:0021670	GO:0021537	part_of
GO:0021670	GO:0021591	part_of
GO:0021675	GO:0007399	part_of
GO:0021757	GO:0021756	part_of
GO:0021758	GO:0021756	part_of
GO:0021761	GO:0030900	part_of
GO:0021766	GO:0021761	part_of
GO:0021775	GO:0007224	-
GO:0021776	GO:0007224	-
GO:0021781	GO:0045165	-
GO:0021781	GO:0010001	part_of
GO:0021784	GO:0007422	part_of
GO:0021785	GO:0008045	-
GO:0021793	GO:0050919	-
GO:0021793	GO:0021785	part_of
GO:0021793	GO:0021785	part_of
GO:0021794	GO:0021536	part_of
GO:0021798	GO:0009953	-
GO:0021819	GO:0048646	-
GO:0021828	GO:0001764	-
GO:0021834	GO:0050919	-
GO:0021834	GO:0050919	-
GO:0021836	GO:0050919	-
GO:0021836	GO:0050919	-
GO:0021842	GO:0050919	-
GO:0021842	GO:0050919	-
GO:0021860	GO:0021859	part_of
GO:0021889	GO:0021772	part_of
GO:0021891	GO:0021889	part_of
GO:0021954	GO:0048666	-
GO:0021960	GO:0021952	-
GO:0021960	GO:0021537	part_of
GO:0021965	GO:0021952	-
GO:0021965	GO:0021510	part_of
GO:0021972	GO:0007411	-
GO:0022008	GO:0030154	-
GO:0022008	GO:0007399	part_of
GO:0022011	GO:0042552	-
GO:0022029	GO:0021537	part_of
GO:0022400	GO:0008277	-
GO:0022400	GO:0016056	regulates
GO:0022400	GO:0016056	regulates
GO:0022408	GO:0007162	-
GO:0022408	GO:0016337	negatively_regulates
GO:0022408	GO:0016337	negatively_regulates
GO:0022409	GO:0045785	-
GO:0022409	GO:0016337	positively_regulates
GO:0022409	GO:0016337	positively_regulates
GO:0022617	GO:0030198	-
GO:0022851	GO:0005254	-
GO:0023014	GO:0006468	-
GO:0023014	GO:0007165	-
GO:0023041	GO:0007165	-
GO:0030010	GO:0007163	-
GO:0030011	GO:0007163	-
GO:0030018	GO:0031674	part_of
GO:0030023	GO:0005201	-
GO:0030023	GO:0097493	-
GO:0030027	GO:0042995	-
GO:0030027	GO:0031252	part_of
GO:0030036	GO:0007010	-
GO:0030049	GO:0006936	part_of
GO:0030054	GO:0005575	-
GO:0030055	GO:0030054	-
GO:0030056	GO:0030055	-
GO:0030057	GO:0005911	-
GO:0030099	GO:0030154	-
GO:0030099	GO:0030097	part_of
GO:0030100	GO:0006897	regulates
GO:0030100	GO:0006897	regulates
GO:0030139	GO:0016023	-
GO:0030141	GO:0012505	part_of
GO:0030155	GO:0007155	regulates
GO:0030155	GO:0007155	regulates
GO:0030159	GO:0032947	-
GO:0030165	GO:0019904	-
GO:0030167	GO:0006029	-
GO:0030168	GO:0007596	part_of
GO:0030169	GO:0071813	-
GO:0030173	GO:0016021	-
GO:0030173	GO:0000139	part_of
GO:0030173	GO:0000139	part_of
GO:0030177	GO:0009967	-
GO:0030177	GO:0016055	positively_regulates
GO:0030177	GO:0016055	positively_regulates
GO:0030178	GO:0009968	-
GO:0030178	GO:0016055	negatively_regulates
GO:0030178	GO:0016055	negatively_regulates
GO:0030182	GO:0030154	-
GO:0030183	GO:0042113	-
GO:0030193	GO:0007596	regulates
GO:0030193	GO:0007596	regulates
GO:0030199	GO:0030198	-
GO:0030201	GO:0006029	-
GO:0030210	GO:0006024	-
GO:0030215	GO:0005102	-
GO:0030235	GO:0050998	has_part
GO:0030240	GO:0007015	-
GO:0030274	GO:0019904	-
GO:0030275	GO:0019904	-
GO:0030276	GO:0005515	-
GO:0030284	GO:0003707	-
GO:0030296	GO:0061098	part_of
GO:0030297	GO:0004871	-
GO:0030297	GO:0030296	-
GO:0030297	GO:0007171	part_of
GO:0030297	GO:0004714	positively_regulates
GO:0030307	GO:0001558	-
GO:0030307	GO:0016049	positively_regulates
GO:0030307	GO:0016049	positively_regulates
GO:0030308	GO:0001558	-
GO:0030308	GO:0016049	negatively_regulates
GO:0030308	GO:0016049	negatively_regulates
GO:0030315	GO:0042383	part_of
GO:0030317	GO:0048870	-
GO:0030323	GO:0048513	-
GO:0030324	GO:0048513	-
GO:0030324	GO:0030323	part_of
GO:0030324	GO:0060541	part_of
GO:0030326	GO:0035108	-
GO:0030332	GO:0005515	-
GO:0030334	GO:2000145	-
GO:0030334	GO:0016477	regulates
GO:0030334	GO:0016477	regulates
GO:0030335	GO:0030334	-
GO:0030335	GO:0016477	positively_regulates
GO:0030335	GO:0016477	positively_regulates
GO:0030336	GO:0030334	-
GO:0030336	GO:0016477	negatively_regulates
GO:0030336	GO:0016477	negatively_regulates
GO:0030374	GO:0003713	-
GO:0030424	GO:0043005	-
GO:0030425	GO:0043005	-
GO:0030426	GO:0043005	part_of
GO:0030506	GO:0008092	-
GO:0030507	GO:0008092	-
GO:0030509	GO:0006357	-
GO:0030509	GO:0071773	part_of
GO:0030512	GO:0007179	negatively_regulates
GO:0030512	GO:0007179	negatively_regulates
GO:0030513	GO:0030509	positively_regulates
GO:0030513	GO:0030509	positively_regulates
GO:0030518	GO:0030522	-
GO:0030518	GO:0043401	-
GO:0030520	GO:0030518	-
GO:0030521	GO:0030518	-
GO:0030522	GO:0007165	-
GO:0030534	GO:0044708	-
GO:0030544	GO:0031072	-
GO:0030551	GO:0000166	-
GO:0030552	GO:0030551	-
GO:0030553	GO:0030551	-
GO:0030659	GO:0016023	part_of
GO:0030666	GO:0030659	-
GO:0030666	GO:0030139	part_of
GO:0030667	GO:0030659	-
GO:0030667	GO:0030141	part_of
GO:0030669	GO:0030666	-
GO:0030672	GO:0008021	part_of
GO:0030673	GO:0044304	part_of
GO:0030674	GO:0005515	-
GO:0030676	GO:0005089	-
GO:0030695	GO:0003924	regulates
GO:0030728	GO:0007292	part_of
GO:0030818	GO:0006171	negatively_regulates
GO:0030818	GO:0006171	negatively_regulates
GO:0030828	GO:0006182	positively_regulates
GO:0030828	GO:0006182	positively_regulates
GO:0030837	GO:0030041	negatively_regulates
GO:0030837	GO:0030041	negatively_regulates
GO:0030838	GO:0030041	positively_regulates
GO:0030838	GO:0030041	positively_regulates
GO:0030864	GO:0015629	part_of
GO:0030864	GO:0015629	part_of
GO:0030900	GO:0007420	part_of
GO:0030904	GO:0012505	part_of
GO:0030949	GO:0009967	-
GO:0030949	GO:0048010	positively_regulates
GO:0030949	GO:0048010	positively_regulates
GO:0030971	GO:0005102	-
GO:0031012	GO:0005575	-
GO:0031023	GO:0000226	part_of
GO:0031032	GO:0030036	-
GO:0031045	GO:0030141	-
GO:0031063	GO:0016575	regulates
GO:0031063	GO:0016575	regulates
GO:0031065	GO:0031063	-
GO:0031065	GO:0016575	positively_regulates
GO:0031065	GO:0016575	positively_regulates
GO:0031072	GO:0005515	-
GO:0031092	GO:0030667	-
GO:0031124	GO:0006397	-
GO:0031146	GO:0043161	-
GO:0031175	GO:0030030	-
GO:0031175	GO:0048666	part_of
GO:0031226	GO:0005886	part_of
GO:0031226	GO:0005886	part_of
GO:0031232	GO:0019898	-
GO:0031232	GO:0009897	part_of
GO:0031232	GO:0009897	part_of
GO:0031234	GO:0019898	-
GO:0031256	GO:0031252	part_of
GO:0031279	GO:0050790	-
GO:0031290	GO:0007411	-
GO:0031338	GO:0006906	regulates
GO:0031338	GO:0006906	regulates
GO:0031340	GO:0031338	-
GO:0031340	GO:0006906	positively_regulates
GO:0031340	GO:0006906	positively_regulates
GO:0031362	GO:0009897	part_of
GO:0031362	GO:0009897	part_of
GO:0031369	GO:0005515	-
GO:0031396	GO:0016567	regulates
GO:0031396	GO:0016567	regulates
GO:0031430	GO:0031672	part_of
GO:0031433	GO:0008092	-
GO:0031512	GO:0072372	-
GO:0031513	GO:0072372	-
GO:0031514	GO:0005929	-
GO:0031527	GO:0030175	part_of
GO:0031532	GO:0030036	-
GO:0031589	GO:0007155	-
GO:0031594	GO:0045202	-
GO:0031623	GO:0006898	-
GO:0031643	GO:0042552	positively_regulates
GO:0031643	GO:0042552	positively_regulates
GO:0031648	GO:0031647	-
GO:0031672	GO:0030017	part_of
GO:0031673	GO:0031672	part_of
GO:0031674	GO:0030017	part_of
GO:0031681	GO:0005515	-
GO:0031901	GO:0010008	-
GO:0031901	GO:0005769	part_of
GO:0031902	GO:0010008	-
GO:0031902	GO:0005770	part_of
GO:0031941	GO:0043234	-
GO:0031941	GO:0005884	part_of
GO:0031965	GO:0005635	part_of
GO:0031987	GO:0007626	part_of
GO:0031987	GO:0007626	part_of
GO:0032008	GO:0032006	-
GO:0032008	GO:1902533	-
GO:0032045	GO:0043234	-
GO:0032057	GO:0045947	-
GO:0032088	GO:0043433	-
GO:0032092	GO:0005515	positively_regulates
GO:0032092	GO:0005515	positively_regulates
GO:0032185	GO:0007010	-
GO:0032224	GO:0050806	-
GO:0032224	GO:0007271	positively_regulates
GO:0032224	GO:0007271	positively_regulates
GO:0032225	GO:0050804	-
GO:0032228	GO:0050804	-
GO:0032230	GO:0032228	-
GO:0032230	GO:0050806	-
GO:0032279	GO:0045202	-
GO:0032281	GO:0008328	-
GO:0032324	GO:0061598	has_part
GO:0032330	GO:0002062	regulates
GO:0032330	GO:0002062	regulates
GO:0032331	GO:0032330	-
GO:0032331	GO:0002062	negatively_regulates
GO:0032331	GO:0002062	negatively_regulates
GO:0032332	GO:0032330	-
GO:0032332	GO:0061036	-
GO:0032332	GO:0002062	positively_regulates
GO:0032332	GO:0002062	positively_regulates
GO:0032355	GO:0043627	-
GO:0032368	GO:0006869	regulates
GO:0032368	GO:0006869	regulates
GO:0032391	GO:0031513	-
GO:0032403	GO:0005515	-
GO:0032420	GO:0032421	part_of
GO:0032421	GO:0032420	has_part
GO:0032433	GO:0030175	part_of
GO:0032436	GO:1901800	-
GO:0032436	GO:0043161	positively_regulates
GO:0032436	GO:0043161	positively_regulates
GO:0032455	GO:0016486	-
GO:0032502	GO:0008150	-
GO:0032514	GO:0032516	-
GO:0032584	GO:0030426	part_of
GO:0032587	GO:0031256	-
GO:0032588	GO:0000139	-
GO:0032588	GO:0005802	part_of
GO:0032591	GO:0097060	-
GO:0032760	GO:0032680	-
GO:0032793	GO:0051091	-
GO:0032809	GO:0043025	part_of
GO:0032839	GO:0030425	part_of
GO:0032839	GO:0030425	part_of
GO:0032880	GO:0008104	regulates
GO:0032880	GO:0008104	regulates
GO:0032922	GO:0007623	-
GO:0032922	GO:0010468	-
GO:0032947	GO:0005198	-
GO:0032947	GO:0005515	-
GO:0032956	GO:0030036	regulates
GO:0032956	GO:0030036	regulates
GO:0032983	GO:0008328	-
GO:0033017	GO:0005789	-
GO:0033017	GO:0016529	part_of
GO:0033108	GO:0043623	-
GO:0033108	GO:0007005	part_of
GO:0033130	GO:0005102	-
GO:0033135	GO:0018105	regulates
GO:0033135	GO:0018105	regulates
GO:0033137	GO:0001933	-
GO:0033137	GO:0033135	-
GO:0033137	GO:0018105	negatively_regulates
GO:0033137	GO:0018105	negatively_regulates
GO:0033138	GO:0001934	-
GO:0033138	GO:0033135	-
GO:0033138	GO:0018105	positively_regulates
GO:0033138	GO:0018105	positively_regulates
GO:0033162	GO:0030659	-
GO:0033268	GO:0044304	part_of
GO:0033269	GO:0044304	part_of
GO:0033270	GO:0044304	part_of
GO:0033292	GO:0007009	part_of
GO:0033292	GO:0055001	part_of
GO:0033365	GO:0034613	-
GO:0033558	GO:0019213	-
GO:0033563	GO:0007411	-
GO:0033564	GO:0007411	-
GO:0033613	GO:0008134	-
GO:0033689	GO:0008285	-
GO:0034056	GO:0044212	-
GO:0034112	GO:0022409	-
GO:0034220	GO:0006811	-
GO:0034220	GO:0055085	-
GO:0034236	GO:0019901	-
GO:0034236	GO:0051018	-
GO:0034237	GO:0051018	-
GO:0034260	GO:0043087	-
GO:0034260	GO:0003924	negatively_regulates
GO:0034260	GO:0003924	negatively_regulates
GO:0034332	GO:0045216	-
GO:0034381	GO:0006898	has_part
GO:0034394	GO:0034613	-
GO:0034451	GO:0005813	part_of
GO:0034464	GO:0043234	-
GO:0034599	GO:0006979	-
GO:0034613	GO:0008104	-
GO:0034614	GO:0034599	-
GO:0034765	GO:0034220	regulates
GO:0034765	GO:0034220	regulates
GO:0034993	GO:0043234	-
GO:0034993	GO:0005635	part_of
GO:0035005	GO:0016307	-
GO:0035023	GO:0007266	regulates
GO:0035023	GO:0007266	regulates
GO:0035024	GO:0035023	-
GO:0035024	GO:0007266	negatively_regulates
GO:0035024	GO:0007266	negatively_regulates
GO:0035025	GO:0035023	-
GO:0035025	GO:0046579	-
GO:0035025	GO:0007266	positively_regulates
GO:0035025	GO:0007266	positively_regulates
GO:0035035	GO:0019899	-
GO:0035082	GO:0042384	part_of
GO:0035091	GO:0005543	-
GO:0035115	GO:0030326	-
GO:0035148	GO:0048646	-
GO:0035235	GO:0007215	-
GO:0035252	GO:0042285	-
GO:0035264	GO:0048589	-
GO:0035265	GO:0048589	-
GO:0035269	GO:0006493	-
GO:0035307	GO:0006470	positively_regulates
GO:0035307	GO:0006470	positively_regulates
GO:0035315	GO:0030182	-
GO:0035329	GO:0035556	-
GO:0035335	GO:0006470	-
GO:0035371	GO:0005874	part_of
GO:0035373	GO:0005539	-
GO:0035373	GO:0043394	-
GO:0035385	GO:0007166	-
GO:0035403	GO:0035408	part_of
GO:0035413	GO:0042307	-
GO:0035418	GO:0008104	-
GO:0035469	GO:0007368	-
GO:0035519	GO:0000209	-
GO:0035556	GO:0007165	-
GO:0035556	GO:0007165	-
GO:0035556	GO:0005622	occurs_in
GO:0035556	GO:0005622	occurs_in
GO:0035583	GO:0030512	-
GO:0035584	GO:0019722	-
GO:0035585	GO:0019722	-
GO:0035598	GO:0035600	part_of
GO:0035600	GO:0006400	-
GO:0035609	GO:0035608	-
GO:0035610	GO:0035608	-
GO:0035612	GO:0032403	-
GO:0035641	GO:0007626	-
GO:0035690	GO:0042493	-
GO:0035722	GO:0019221	-
GO:0035723	GO:0019221	-
GO:0035725	GO:0006814	-
GO:0035748	GO:0043209	part_of
GO:0035773	GO:0030073	-
GO:0035773	GO:0030073	-
GO:0035869	GO:0031513	part_of
GO:0035987	GO:0030154	-
GO:0035988	GO:0008283	-
GO:0035994	GO:0009612	-
GO:0035995	GO:0035994	-
GO:0035995	GO:0050982	-
GO:0036035	GO:0030316	part_of
GO:0036064	GO:0005815	-
GO:0036064	GO:0005815	-
GO:0036064	GO:0042995	part_of
GO:0036064	GO:0042995	part_of
GO:0036066	GO:0006493	-
GO:0036092	GO:0006661	-
GO:0036156	GO:0005858	-
GO:0036157	GO:0005858	-
GO:0036158	GO:0070286	-
GO:0036159	GO:0070286	-
GO:0036309	GO:0033365	-
GO:0036315	GO:0071407	-
GO:0036371	GO:0072659	-
GO:0036503	GO:0034976	-
GO:0038007	GO:0007166	-
GO:0038026	GO:0007166	-
GO:0038033	GO:0048010	-
GO:0038033	GO:2001028	-
GO:0038038	GO:0038037	-
GO:0038042	GO:0007186	-
GO:0038052	GO:0004879	-
GO:0038052	GO:0030284	-
GO:0038052	GO:0030520	part_of
GO:0038061	GO:0035556	-
GO:0038061	GO:0051092	has_part
GO:0038127	GO:0007169	-
GO:0038128	GO:0038127	-
GO:0038179	GO:0007166	-
GO:0038180	GO:0038179	-
GO:0038180	GO:1990090	part_of
GO:0038191	GO:0005102	-
GO:0039706	GO:0005515	-
GO:0040007	GO:0008150	-
GO:0040008	GO:0040007	regulates
GO:0040008	GO:0040007	regulates
GO:0040014	GO:0035264	regulates
GO:0040014	GO:0035264	regulates
GO:0040018	GO:0040014	-
GO:0040018	GO:0048639	-
GO:0040018	GO:0035264	positively_regulates
GO:0040018	GO:0035264	positively_regulates
GO:0040019	GO:0045995	-
GO:0040019	GO:0009790	positively_regulates
GO:0040019	GO:0009790	positively_regulates
GO:0040023	GO:0051647	-
GO:0042043	GO:0005102	-
GO:0042053	GO:0042417	regulates
GO:0042053	GO:0042417	regulates
GO:0042060	GO:0009611	-
GO:0042127	GO:0008283	regulates
GO:0042127	GO:0008283	regulates
GO:0042147	GO:0016192	-
GO:0042147	GO:0005829	occurs_in
GO:0042148	GO:0006310	part_of
GO:0042149	GO:0009267	-
GO:0042169	GO:0019904	-
GO:0042220	GO:0014070	-
GO:0042287	GO:0005102	-
GO:0042307	GO:0090316	-
GO:0042327	GO:0016310	positively_regulates
GO:0042327	GO:0016310	positively_regulates
GO:0042359	GO:0008202	-
GO:0042383	GO:0005886	-
GO:0042384	GO:0060271	part_of
GO:0042393	GO:0005515	-
GO:0042445	GO:0008152	-
GO:0042472	GO:0048839	part_of
GO:0042490	GO:0030182	-
GO:0042552	GO:0008366	-
GO:0042584	GO:0030667	-
GO:0042594	GO:0031667	-
GO:0042608	GO:0005102	-
GO:0042608	GO:0032403	-
GO:0042692	GO:0030154	-
GO:0042698	GO:0048511	-
GO:0042720	GO:0005743	part_of
GO:0042733	GO:0030326	part_of
GO:0042734	GO:0097060	-
GO:0042734	GO:0098793	part_of
GO:0042753	GO:0007623	positively_regulates
GO:0042753	GO:0007623	positively_regulates
GO:0042755	GO:0007631	-
GO:0042771	GO:0072332	-
GO:0042787	GO:0016567	-
GO:0042787	GO:0016567	-
GO:0042787	GO:0006511	part_of
GO:0042787	GO:0006511	part_of
GO:0042800	GO:0018024	-
GO:0042800	GO:0051568	part_of
GO:0042802	GO:0005515	-
GO:0042803	GO:0042802	-
GO:0042803	GO:0046983	-
GO:0042805	GO:0008092	-
GO:0042826	GO:0019899	-
GO:0042953	GO:0015031	-
GO:0042981	GO:0006915	regulates
GO:0042981	GO:0006915	regulates
GO:0043001	GO:0006886	-
GO:0043001	GO:0072659	-
GO:0043001	GO:0090002	-
GO:0043005	GO:0042995	-
GO:0043014	GO:0015631	-
GO:0043015	GO:0015631	-
GO:0043025	GO:0044297	-
GO:0043030	GO:0042116	regulates
GO:0043030	GO:0042116	regulates
GO:0043065	GO:0042981	-
GO:0043065	GO:0006915	positively_regulates
GO:0043065	GO:0006915	positively_regulates
GO:0043066	GO:0042981	-
GO:0043066	GO:0043069	-
GO:0043066	GO:0006915	negatively_regulates
GO:0043066	GO:0006915	negatively_regulates
GO:0043069	GO:0060548	-
GO:0043083	GO:0005576	-
GO:0043083	GO:0045202	part_of
GO:0043085	GO:0050790	-
GO:0043085	GO:0003824	positively_regulates
GO:0043085	GO:0003824	positively_regulates
GO:0043086	GO:0050790	-
GO:0043086	GO:0003824	negatively_regulates
GO:0043086	GO:0003824	negatively_regulates
GO:0043087	GO:0003924	regulates
GO:0043087	GO:0003924	regulates
GO:0043113	GO:0051668	-
GO:0043113	GO:0072657	-
GO:0043113	GO:0005886	occurs_in
GO:0043123	GO:1902533	-
GO:0043125	GO:0005102	-
GO:0043149	GO:0031032	-
GO:0043161	GO:0006511	-
GO:0043161	GO:0010498	-
GO:0043194	GO:0044304	part_of
GO:0043195	GO:0098793	-
GO:0043195	GO:0043679	part_of
GO:0043197	GO:0044309	-
GO:0043197	GO:0030425	part_of
GO:0043198	GO:0030425	part_of
GO:0043202	GO:0005764	part_of
GO:0043204	GO:0043025	part_of
GO:0043235	GO:0043234	-
GO:0043252	GO:0015711	-
GO:0043266	GO:0006813	regulates
GO:0043266	GO:0006813	regulates
GO:0043268	GO:0043266	-
GO:0043268	GO:0006813	positively_regulates
GO:0043268	GO:0006813	positively_regulates
GO:0043274	GO:0019899	-
GO:0043388	GO:0003677	positively_regulates
GO:0043388	GO:0003677	positively_regulates
GO:0043394	GO:0001948	-
GO:0043395	GO:0043394	-
GO:0043406	GO:0043410	-
GO:0043406	GO:0071902	-
GO:0043408	GO:0000165	regulates
GO:0043408	GO:0000165	regulates
GO:0043410	GO:0001934	-
GO:0043410	GO:0043408	-
GO:0043410	GO:1902533	-
GO:0043410	GO:0000165	positively_regulates
GO:0043410	GO:0000165	positively_regulates
GO:0043425	GO:0008134	-
GO:0043433	GO:0045892	-
GO:0043433	GO:0003700	negatively_regulates
GO:0043433	GO:0003700	negatively_regulates
GO:0043484	GO:0010468	-
GO:0043484	GO:0008380	regulates
GO:0043484	GO:0008380	regulates
GO:0043495	GO:0005515	-
GO:0043496	GO:0042803	regulates
GO:0043496	GO:0042803	regulates
GO:0043497	GO:0046982	regulates
GO:0043497	GO:0046982	regulates
GO:0043507	GO:0043406	-
GO:0043507	GO:0046330	-
GO:0043523	GO:0042981	-
GO:0043523	GO:1901214	-
GO:0043523	GO:0051402	regulates
GO:0043523	GO:0051402	regulates
GO:0043524	GO:0043066	-
GO:0043524	GO:0043523	-
GO:0043524	GO:1901215	-
GO:0043524	GO:0051402	negatively_regulates
GO:0043524	GO:0051402	negatively_regulates
GO:0043525	GO:0043065	-
GO:0043525	GO:0043523	-
GO:0043525	GO:0051402	positively_regulates
GO:0043525	GO:0051402	positively_regulates
GO:0043536	GO:0010595	-
GO:0043539	GO:0071902	part_of
GO:0043539	GO:0004674	positively_regulates
GO:0043547	GO:0043087	-
GO:0043547	GO:0003924	positively_regulates
GO:0043547	GO:0003924	positively_regulates
GO:0043549	GO:0016301	regulates
GO:0043549	GO:0016301	regulates
GO:0043565	GO:0003677	-
GO:0043588	GO:0048513	-
GO:0043621	GO:0005515	-
GO:0043623	GO:0006461	-
GO:0043647	GO:0006796	-
GO:0043679	GO:0044306	-
GO:0043687	GO:0006464	-
GO:0043949	GO:0019933	regulates
GO:0043949	GO:0019933	regulates
GO:0044212	GO:0000975	-
GO:0044224	GO:0044304	part_of
GO:0044255	GO:0006629	-
GO:0044257	GO:0044267	-
GO:0044291	GO:0005911	-
GO:0044295	GO:0030426	-
GO:0044306	GO:0043005	part_of
GO:0044308	GO:0044309	-
GO:0044309	GO:0043005	-
GO:0044314	GO:0000209	-
GO:0044320	GO:0032870	-
GO:0044323	GO:0044212	-
GO:0044325	GO:0005515	-
GO:0044458	GO:0042384	-
GO:0044666	GO:0035097	-
GO:0044736	GO:0015280	-
GO:0044822	GO:0003723	-
GO:0044828	GO:0019079	negatively_regulates
GO:0044828	GO:0019079	negatively_regulates
GO:0044853	GO:0045121	-
GO:0044853	GO:0045121	-
GO:0044853	GO:0005886	part_of
GO:0044853	GO:0005886	part_of
GO:0045055	GO:0006887	-
GO:0045087	GO:0006955	-
GO:0045104	GO:0007010	-
GO:0045111	GO:0005856	-
GO:0045165	GO:0030154	part_of
GO:0045176	GO:0008105	-
GO:0045184	GO:0008104	part_of
GO:0045202	GO:0005575	-
GO:0045211	GO:0097060	-
GO:0045214	GO:0031032	-
GO:0045294	GO:0005515	-
GO:0045295	GO:0005515	-
GO:0045296	GO:0050839	-
GO:0045429	GO:0006809	positively_regulates
GO:0045429	GO:0006809	positively_regulates
GO:0045444	GO:0030154	-
GO:0045445	GO:0042692	-
GO:0045475	GO:0007626	-
GO:0045475	GO:0044708	-
GO:0045475	GO:0048512	-
GO:0045499	GO:0003674	-
GO:0045499	GO:0050919	part_of
GO:0045545	GO:0005515	-
GO:0045599	GO:0045444	negatively_regulates
GO:0045599	GO:0045444	negatively_regulates
GO:0045600	GO:0045444	positively_regulates
GO:0045600	GO:0045444	positively_regulates
GO:0045663	GO:0051149	-
GO:0045663	GO:0045445	positively_regulates
GO:0045663	GO:0045445	positively_regulates
GO:0045664	GO:0030182	regulates
GO:0045664	GO:0030182	regulates
GO:0045665	GO:0045664	-
GO:0045665	GO:0030182	negatively_regulates
GO:0045665	GO:0030182	negatively_regulates
GO:0045666	GO:0045664	-
GO:0045666	GO:0030182	positively_regulates
GO:0045666	GO:0030182	positively_regulates
GO:0045669	GO:0001649	positively_regulates
GO:0045669	GO:0001649	positively_regulates
GO:0045727	GO:0010628	-
GO:0045727	GO:0006412	positively_regulates
GO:0045727	GO:0006412	positively_regulates
GO:0045742	GO:0042058	-
GO:0045766	GO:0001525	positively_regulates
GO:0045766	GO:0001525	positively_regulates
GO:0045773	GO:0030307	-
GO:0045773	GO:0048639	-
GO:0045773	GO:0050772	-
GO:0045785	GO:0030155	-
GO:0045785	GO:0007155	positively_regulates
GO:0045785	GO:0007155	positively_regulates
GO:0045786	GO:0051726	-
GO:0045786	GO:0007049	negatively_regulates
GO:0045786	GO:0007049	negatively_regulates
GO:0045806	GO:0030100	-
GO:0045806	GO:0006897	negatively_regulates
GO:0045806	GO:0006897	negatively_regulates
GO:0045822	GO:0060047	negatively_regulates
GO:0045822	GO:0060047	negatively_regulates
GO:0045838	GO:0042391	-
GO:0045859	GO:0043549	-
GO:0045859	GO:0004672	regulates
GO:0045859	GO:0004672	regulates
GO:0045860	GO:0001934	-
GO:0045860	GO:0045859	-
GO:0045860	GO:0004672	positively_regulates
GO:0045860	GO:0004672	positively_regulates
GO:0045879	GO:0008589	-
GO:0045879	GO:0009968	-
GO:0045879	GO:0007224	negatively_regulates
GO:0045879	GO:0007224	negatively_regulates
GO:0045880	GO:0008589	-
GO:0045880	GO:0009967	-
GO:0045880	GO:0007224	positively_regulates
GO:0045880	GO:0007224	positively_regulates
GO:0045892	GO:0006355	-
GO:0045892	GO:0010629	-
GO:0045892	GO:0006351	negatively_regulates
GO:0045892	GO:0006351	negatively_regulates
GO:0045893	GO:0006355	-
GO:0045893	GO:0010628	-
GO:0045893	GO:0006351	positively_regulates
GO:0045893	GO:0006351	positively_regulates
GO:0045921	GO:0017157	-
GO:0045921	GO:0006887	positively_regulates
GO:0045921	GO:0006887	positively_regulates
GO:0045930	GO:0007346	-
GO:0045930	GO:0045786	-
